id,deployment_code,community_name,population,population_override,latitude,longitude,cost_estimate,cost_actual,other_funding_amt,other_funding_donation_count,completion_date,partner_project_code,plaque_text,project_specific_field_notes,internal_notes,image_url,location_type_id,project_type_id,sub_project_type_id,status_id,grant_id,grant_program_id,d2p_batch_id,mycw,region,funding_source,rehab,revenue_category,package_id,fluxx_id,fluxx_regrant_id,possible_location_types,review_status_name,resubmission_notes,state,district,sub_district,system_name,water_point_name
new,ET.RST.Q2.14.162.240,Areka- Mesi,221,,12.68806,39.37082,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ofla,Smret,,
new,ET.RST.Q2.14.162.241,May-Tmket,221,,12.47205,39.50074,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ofla,Wonberet,,
new,ET.RST.Q2.14.162.242,Gereb-Adi,221,,12.63839,39.3532,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ofla,Selam Bka'lsi,,
new,ET.RST.Q2.14.162.243,Sewuhi,221,,12.653,39.35984,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ofla,Selam Bka'lsi,,
new,ET.RST.Q2.14.162.244,Mayfurfula,221,,12.51667,39.77655,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Raya A'zebo,Korme,,
new,ET.RST.Q2.14.162.245,Maydande,221,,12.76446,39.86898,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Raya A'zebo,Mechare,,
new,ET.RST.Q2.14.162.246,Gudguad Wha,221,,12.41067,39.78609,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Raya A'zebo,Eulaga,,
new,ET.RST.Q2.14.162.247,Zegabu,221,,12.83647,39.59683,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Raya A'zebo,TsgeÍa,,
new,ET.RST.Q2.14.162.248,Mayeif,221,,13.94042,39.62176,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Klte Awlae'lo,Negash,,
new,ET.RST.Q2.14.162.249,Tusha,221,,13.94042,39.62176,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Klte Awlae'lo,Negash,,
new,ET.RST.Q2.14.162.250,Chafserdi,221,,13.90313,39.59853,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Klte Awlae'lo,Negash,,
new,ET.RST.Q2.14.162.251,Maydamba,221,,13.88853,39.59241,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Klte Awlae'lo,Negash,,
new,ET.RST.Q2.14.162.252,Gerebhinguluk,221,,13.88764,39.64108,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Klte Awlae'lo,L/A'di K'sanded,,
new,ET.RST.Q2.14.162.253,Mizbat,221,,13.8766,39.64826,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Klte Awlae'lo,L/A'di K'sanded,,
new,ET.RST.Q2.14.162.254,Shafawda,221,,13.87462,39.64764,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Klte Awlae'lo,L/A'di K'sanded,,
new,ET.RST.Q2.14.162.255,Gerebhangug,221,,13.64619,39.46648,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Klte Awlae'lo,Mah'bre Weyni,,
new,ET.RST.Q2.14.162.256,May gobay,221,,14.31989,39.35373,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Gulomekeda,Ksad maeteb,,
new,ET.RST.Q2.14.162.257,May awlieo,221,,14.3641,39.38831,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Gulomekeda,Ksad maeteb,,
new,ET.RST.Q2.14.162.258,Mitkal wocho,221,,14.38627,39.34575,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Gulomekeda,R/medebay,,
new,ET.RST.Q2.14.162.259,Mekrem,221,,14.38752,39.34674,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Gulomekeda,R/medebay,,
new,ET.RST.Q2.14.162.260,May kodo,221,,14.35105,39.36235,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Gulomekeda,R/medebay,,
new,ET.RST.Q2.14.162.261,Emba tekle,221,,14.34419,39.35632,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Gulomekeda,R/medebay,,
new,ET.RST.Q2.14.162.262,May awlieo,221,,14.3641,39.38831,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Gulomekhe'da,Kisad Mae'teb,,
new,ET.RST.Q2.14.162.263,May kodo,221,,14.35105,39.36235,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Gulomekhe'da,Rgbay Medebay,,
new,ET.RST.Q2.14.162.264,Emba tekle,221,,14.34419,39.35632,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Gulomekhe'da,Rgbay Medebay,,
new,ET.RST.Q2.14.162.265,May laelay dur,221,,14.3614,39.39413,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Gulomekhe'da,Kisad Mae'teb,,
new,ET.RST.Q2.14.162.266,Mai chiquante,221,,13.96532,39.36736,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ha'wzien,Debre selam,,
new,ET.RST.Q2.14.162.267,Mayliham,221,,14.14113,39.38878,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ha'wzien,Harikuwa,,
new,ET.RST.Q2.14.162.268,Gegesa,221,,14.12989,39.37457,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ha'wzien,Harikuwa,,
new,ET.RST.Q2.14.162.269,Rahya,221,,13.88918,39.27411,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ha'wzien,May Gobo,,
new,ET.RST.Q2.14.162.270,Miesar ambessa,221,,13.88476,39.27854,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ha'wzien,May Gobo,,
new,ET.RST.Q2.14.162.271,Shlkune/Egri Abohans,221,,13.28847,38.93221,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ta_nqua Abergelle,Negede Brhan,,
new,ET.RST.Q2.14.162.272,Mayrwey,221,,13.29954,38.97107,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ta_nqua Abergelle,Negede Brhan,,
new,ET.RST.Q2.14.162.273,Gbito,221,,13.36258,38.91223,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ta_nqua Abergelle,Grwure,,
new,ET.RST.Q2.14.162.274,Dadajew/grat Dajew g/meskel/,221,,13.36972,38.92568,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ta_nqua Abergelle,Grwure,,
new,ET.RST.Q2.14.162.275,Gifala,221,,13.3432,38.90425,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ta_nqua Abergelle,Grwure,,
new,ET.RST.Q2.14.162.276,Gereb gereb mnchi/mhdar tabot/,221,,13.35553,38.90528,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ta_nqua Abergelle,Grwure,,
new,ET.RST.Q2.14.162.277,Melhs,221,,13.45112,38.98206,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ta_nqua Abergelle,Giera,,
new,ET.RST.Q2.14.162.278,Badre ,221,,13.54493,39.04957,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ta'nqua Abergelle,Agbe,,
new,ET.RST.Q2.14.162.279,Atsnako,221,,13.48108,39.3897077,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ta'nqua Abergelle,Ha'dash Tekh'li,,
new,ET.RST.Q2.14.162.280,Mayshindulwa,221,,13.54653,38.92859,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ta'nqua Abergelle,A'mdi Weyane,,
new,ET.RST.Q2.14.162.281,Myanch'wea,221,,13.11453,39.69441,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Hintalowajerat,Gonka,,
new,ET.RST.Q2.14.162.282,Myfshne,221,,13.09854,39.66195,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Hintalowajerat,Sebebera,,
new,ET.RST.Q2.14.162.283,May -om,221,,14.47139,39.41817,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Gulomekeda,Adisalem,,
new,ET.RST.Q2.14.162.284,Tikul emni,221,,14.47003,39.40265,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Gulomekeda,Adisalem,,
new,ET.RST.Q2.14.162.285,Daero wedihamber,221,,14.43346,39.40642,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Gulomekeda,Adisalem,,
new,ET.RST.Q2.14.162.286,May timket,221,,14.43814,39.41054,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Gulomekeda,Adisalem,,
new,ET.RST.Q2.14.162.287,Gra Watsa,256,,14.1362,39.34389,,,,,,,mycharity: water,,,,Community,Rehabilitated Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ganta Afeshum,Azeba,,
new,ET.RST.Q2.14.162.288,Tkul emni,256,,14.15543,39.36039,,,,,,,mycharity: water,,,,Community,Rehabilitated Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,G/afeshum,azeba,,
new,ET.RST.Q2.14.162.289,Mekan Aye,256,,13.36829,39.02317,,,,,,,mycharity: water,,,,Community,Rehabilitated Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,T/abergelle,Emaba Rufael,,
new,ET.RST.Q2.14.162.290,Gereb Kukurrba,256,,13.38503,39.997,,,,,,,mycharity: water,,,,Community,Rehabilitated Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,T/abergelle,Emaba Rufael,,
new,ET.RST.Q2.14.162.291,May kahalit,256,,13.8718,39.22193,,,,,,,mycharity: water,,,,Community,Rehabilitated Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ha'wzien,Ko'raro,,
new,ET.RST.Q2.14.162.292,Mayagamsa,256,,12.76311,39.86523,,,,,,,mycharity: water,,,,Community,Rehabilitated Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Raya A'zebo,Mechare,,
new,ET.RST.Q2.14.162.293,May-awlio,256,,14.47613,39.42155,,,,,,,mycharity: water,,,,Community,Rehabilitated Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Gulomekeda,Adisalem,,
new,ET.RST.Q2.14.162.294,Tkul emni,256,,14.35863,39.31668,,,,,,,mycharity: water,,,,Community,Rehabilitated Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Gulomekeda,Mereta,,
new,ET.RST.Q2.14.162.295,Kohala,365,,14.24969,39.48383,,,,,,,"""Give Change to Make Change"" Ethiopia -- 2014 NAUTICA",,,,Community,New Spring Protection,,,,,,,Tigray,,,,,,,,,,,G/afeshum,S/beteharyat,,
new,ET.RST.Q2.14.162.296,May omo,365,,14.2113,39.52039,,,,,,,"""Give Change to Make Change"" Ethiopia -- 2014 NAUTICA",,,,Community,New Spring Protection,,,,,,,Tigray,,,,,,,,,,,G/afeshum,Dbla saet,,
new,ET.RST.Q2.14.162.297,Bamba,365,,13.50708,38.79668,,,,,,,"""Give Change to Make Change"" Ethiopia -- 2014 NAUTICA",,,,Community,New Spring Protection,,,,,,,Tigray,,,,,,,,,,,Ta_nqua Abergelle,Smret,,
new,ET.RST.Q2.14.162.298,Adi-Serawuyen,365,,12.69011,39.3622,,,,,,,"""Give Change to Make Change"" Ethiopia -- 2014 NAUTICA",,,,Community,New Spring Protection,,,,,,,Tigray,,,,,,,,,,,Ofla,Smret,,
new,ET.RST.Q2.14.162.299,Sewuhi,365,,12.48194,39.49792,,,,,,,"""Give Change to Make Change"" Ethiopia -- 2014 NAUTICA",,,,Community,New Spring Protection,,,,,,,Tigray,,,,,,,,,,,Ofla,Wonberet,,
new,ET.RST.Q2.14.162.300,Chenki,365,,12.6649,39.38897,,,,,,,"""Give Change to Make Change"" Ethiopia -- 2014 NAUTICA",,,,Community,New Spring Protection,,,,,,,Tigray,,,,,,,,,,,Ofla,Selam Bka'lsi,,
new,ET.RST.Q2.14.162.301,May-Harei,365,,12.6296,39.37015,,,,,,,Aid for Africa,,,,Community,New Spring Protection,,,,,,,Tigray,,,,,,,,,,,Ofla,Selam Bka'lsi,,
new,ET.RST.Q2.14.162.302,Meda-Ala,365,,12.61087,39.36717,,,,,,,Aid for Africa,,,,Community,New Spring Protection,,,,,,,Tigray,,,,,,,,,,,Ofla,Selam Bka'lsi,,
new,ET.RST.Q2.14.162.303,Meda-Chega,365,,12.63786,39.33082,,,,,,,Aid for Africa,,,,Community,New Spring Protection,,,,,,,Tigray,,,,,,,,,,,Ofla,Selam Bka'lsi,,
new,ET.RST.Q2.14.162.304,Atsahdi,365,,12.44789,39.40396,,,,,,,IN MEMORY OF LADISLAV AND EVA MALY OF CZECH REP.,,,,Community,New Spring Protection,,,,,,,Tigray,,,,,,,,,,,Ofla,Lat,,
new,ET.RST.Q2.14.162.305,Tu'lisa,365,,12.58369,39.28342,,,,,,,"Keurig Green Mountain, Inc.",,,,Community,New Spring Protection,,,,,,,Tigray,,,,,,,,,,,Ofla,Dara Bekeda,,
new,ET.RST.Q2.14.162.306,Beshako',365,,12.58671,39.2768,,,,,,,"Keurig Green Mountain, Inc.",,,,Community,New Spring Protection,,,,,,,Tigray,,,,,,,,,,,Ofla,Dara Bekeda,,
new,ET.RST.Q2.14.162.307,Yecherwa,365,,12.5802,39.26563,,,,,,,"Keurig Green Mountain, Inc.",,,,Community,New Spring Protection,,,,,,,Tigray,,,,,,,,,,,Ofla,Dara Bekeda,,
new,ET.RST.Q2.14.162.308,Zenetako',365,,12.5776,39.25872,,,,,,,"Keurig Green Mountain, Inc.",,,,Community,New Spring Protection,,,,,,,Tigray,,,,,,,,,,,Ofla,Dara Bekeda,,
new,ET.RST.Q2.14.162.309,Maybadesha,365,,12.67506,39.59279,,,,,,,"Keurig Green Mountain, Inc.",,,,Community,New Spring Protection,,,,,,,Tigray,,,,,,,,,,,Raya A'zebo,Werabaye,,
new,ET.RST.Q2.14.162.310,Maygobo,365,,13.83452,39.64196,,,,,,,"Keurig Green Mountain, Inc.",,,,Community,New Spring Protection,,,,,,,Tigray,,,,,,,,,,,Klte Awlae'lo,L/A'di K'sanded,,
new,ET.RST.Q2.14.162.311,May-kelay,365,,14.43395,39.49127,,,,,,,"Keurig Green Mountain, Inc.",,,,Community,New Spring Protection,,,,,,,Tigray,,,,,,,,,,,Gulomekeda,Hayelom,,
new,ET.RST.Q2.14.162.312,Kadoyta,365,,14.40038,39.56042,,,,,,,"Keurig Green Mountain, Inc.",,,,Community,New Spring Protection,,,,,,,Tigray,,,,,,,,,,,Gulomekeda,Fredashum,,
new,ET.RST.Q2.14.162.313,May-betkorkos,365,,14.38303,39.40031,,,,,,,"Keurig Green Mountain, Inc.",,,,Community,New Spring Protection,,,,,,,Tigray,,,,,,,,,,,Gulomekeda,Ambest fkada,,
new,ET.RST.Q2.14.162.314,May gurhan,365,,14.31645,39.38549,,,,,,,"Keurig Green Mountain, Inc.",,,,Community,New Spring Protection,,,,,,,Tigray,,,,,,,,,,,Gulomekeda,Ksad maeteb,,
new,ET.RST.Q2.14.162.315,May meka,365,,14.35306,39.40955,,,,,,,"Keurig Green Mountain, Inc.",,,,Community,New Spring Protection,,,,,,,Tigray,,,,,,,,,,,Gulomekeda,Ksad maeteb,,
new,ET.RST.Q2.14.162.316,Daero may degami,365,,14.35329,39.36359,,,,,,,"Keurig Green Mountain, Inc.",,,,Community,New Spring Protection,,,,,,,Tigray,,,,,,,,,,,Gulomekeda,R/medebay,,
new,ET.RST.Q2.14.162.317,May hintito,365,,14.35586,39.33474,,,,,,,"Keurig Green Mountain, Inc.",,,,Community,New Spring Protection,,,,,,,Tigray,,,,,,,,,,,Gulomekeda,R/medebay,,
new,ET.RST.Q2.14.162.318,Dero may degami,365,,14.35329,39.36359,,,,,,,charity: water,,,,Community,New Spring Protection,,,,,,,Tigray,,,,,,,,,,,Gulomekhe'da,Rgbay Medebay,,
new,ET.RST.Q2.14.162.319,May hintito,365,,14.35586,39.33474,,,,,,,charity: water,,,,Community,New Spring Protection,,,,,,,Tigray,,,,,,,,,,,Gulomekhe'da,Rgbay Medebay,,
new,ET.RST.Q2.14.162.320,May-Tnkurae,260,,12.44359,39.4612,,,,,,,The Art of Non-Conformity,,,,Community,Rehabilitated Spring Protection,,,,,,,Tigray,,,,,,,,,,,Ofla,Kidana,,
new,ET.RST.Q2.14.162.321,May ela,260,,14.31462,39.4087,,,,,,,charity: water,,,,Community,Rehabilitated Spring Protection,,,,,,,Tigray,,,,,,,,,,,Gulomekeda,Ksad maeteb,,
new,ET.RST.Q2.14.162.322,May liham,260,,14.24664,39.29268,,,,,,,charity: water,,,,Community,Rehabilitated Spring Protection,,,,,,,Tigray,,,,,,,,,,,G/afeshum,ktagdba,,
new,ET.RST.Q2.14.162.323,Adishah'sher,260,,12.58574,39.26815,,,,,,,charity: water,,,,Community,Rehabilitated Spring Protection,,,,,,,Tigray,,,,,,,,,,,Ofla,Dara Bekeda,,
new,ET.RST.Q2.14.162.324,Endagabr,260,,14.31607,39.32137,,,,,,,charity: water,,,,Community,Rehabilitated Spring Protection,,,,,,,Tigray,,,,,,,,,,,Gulomekeda,Mereta,,
new,ET.RST.Q2.14.162.325,Wolwalo,3100,,14.23611,39.64861,,,,,,,charity: water,,,,Community,Deep Borehole,,,,,,,Tigray,,,,,,,,,,,S/Tsa/Emba,Wolwalo,,
new,ET.RST.Q2.14.162.326,Mai Agam E/school,659,,14.14003,39.34677,,,,,,,Neven Subotic Stiftung 100% Hygiene,,,,School,Institutional Package (water point plus latrine block),,,,,,,Tigray,,,,,,,,,,,Ganta Afeshum,Azeba,,
new,ET.RST.Q2.14.162.327,Deqera school,659,,13.2142,39.11469,,,,,,,Neven Subotic Stiftung 100% Hygiene,,,,School,Institutional Package (water point plus latrine block),,,,,,,Tigray,,,,,,,,,,,Saharti Samre,De'kera,,
new,ET.RST.Q2.14.162.328,E'daga Ha'mus school,659,,14.16477,39.14661,,,,,,,Neven Subotic Stiftung 100% Hygiene,,,,School,Institutional Package (water point plus latrine block),,,,,,,Tigray,,,,,,,,,,,Ah'ferom,E'daga Ha'mus,,
new,ET.RST.Q2.14.162.329,Arba school,659,,14.23892,39.21135,,,,,,,Neven Subotic Stiftung 100% Hygiene,,,,School,Institutional Package (water point plus latrine block),,,,,,,Tigray,,,,,,,,,,,Ah'ferom,Imba Ah'ferom,,
new,ET.RST.Q2.14.162.330,Dinka School,659,,12.63305,39.21717,,,,,,,"""Give Change to Make Change"" Ethiopia -- 2014 NAUTICA",,,,School,Institutional Package (water point plus latrine block),,,,,,,Tigray,,,,,,,,,,,Ofla,Dinka-Kashena,,
